Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
1.089999,S,1.089999,0.3732457,-0.008032376,0.3804552,0.01114303,2163.979,145.0309,14.2856,0.4271335,94.9799,110.9457,2.587651,444.746852609992,444.3181,19.52406,433.113252639,432.7351,3.424829,87.59754,89.54655,227.5638,0.322391
1.099999,S,1.099999,0.3771235,-0.06329107,0.3802049,-0.001847957,2165.274,144.9305,14.57207,-0.07229029,94.96935,110.9896,2.596483,445.306655803753,444.851,20.13965,437.566282934148,437.1836,3.626225,87.54027,89.52477,231.9357,0.3576463
1.109999,S,1.109999,0.3810063,-0.1173422,0.3799845,-0.01458693,2169.689,144.8299,14.86267,-0.582256,94.95879,110.9295,2.588443,446.560093772524,446.0761,20.78534,442.031773327058,441.6443,3.834078,87.48347,89.50261,236.3521,0.3949478
1.119999,S,1.119999,0.3849002,-0.1701197,0.3797922,-0.02709132,2171.137,144.7293,15.15787,-1.103226,94.94824,110.8708,2.580649,447.155431208252,446.6429,21.40326,446.503218688989,446.1107,4.04811,87.42725,89.4801,240.8132,0.4343587
1.129999,S,1.129999,0.3887994,-0.2215552,0.3796265,-0.03934289,2175.167,144.6285,15.45725,-1.634254,94.93769,110.8138,2.57311,448.325664553621,447.7833,22.04581,450.986325396353,450.5885,4.268568,87.37168,89.45724,245.3191,0.4759421
1.139999,S,1.139999,0.392709,-0.2715845,0.3794854,-0.05132259,2176.606,144.5276,15.7612,-2.174232,94.92714,110.7583,2.565834,448.920512613228,448.3482,22.66094,455.475388125855,455.072,4.495177,87.31685,89.43405,249.8698,0.5197608
1.149999,S,1.149999,0.3966239,-0.320145,0.3793674,-0.0630124,2181.254,144.4265,16.06932,-2.722117,94.91659,110.7046,2.558831,450.231036963904,449.6274,23.30639,459.977514758555,459.5683,4.72824,87.26286,89.41054,254.4655,0.5658779
1.159999,S,1.159999,0.4005503,-0.3671688,0.3795319,-0.07439296,2182.452,144.3253,16.39339,-3.276593,94.90604,110.6526,2.552111,450.771093890771,450.1364,23.91235,464.484997047262,464.0697,4.967363,87.20978,89.38673,259.1062,0.6143559
1.169999,S,1.169999,0.4044816,-0.4125929,0.3797393,-0.08544597,2186.536,144.224,16.72304,-3.836467,94.89548,110.6023,2.545681,451.955354151452,451.2884,24.54429,469.004241994854,468.5826,5.212806,87.1577,89.36263,263.7921,0.6652567
1.179999,S,1.179999,0.4084233,-0.4563639,0.3799605,-0.09615353,2188.161,144.1226,17.05756,-4.400325,94.88493,110.554,2.53955,452.591776200875,451.8928,25.14385,473.529742593537,473.1015,5.464245,87.10671,89.33827,268.5231,0.718642
1.189999,S,1.189999,0.4123707,-0.4984127,0.3801932,-0.1064998,2192.545,144.021,17.39649,-4.966957,94.87438,110.5075,2.533726,453.845066077559,453.113,25.76729,478.067705361821,477.6326,5.721918,87.0569,89.31364,273.2994,0.7745728
1.199999,S,1.199999,0.4163291,-0.5386821,0.3804355,-0.1164652,2193.838,143.9193,17.74026,-5.534662,94.86383,110.4629,2.528217,454.408813882754,453.6443,26.34804,482.611220365914,482.169,5.985398,87.00835,89.2888,278.1211,0.8331094
1.209999,S,1.209999,0.4202924,-0.577116,0.3806852,-0.1260329,2198.134,143.8174,18.08829,-6.102061,94.85328,110.4204,2.523031,455.644552134793,454.8466,26.95419,487.167094460233,486.7175,6.25494,86.96114,89.26372,282.9883,0.8943111
1.219999,S,1.219999,0.4242668,-0.6136577,0.3809401,-0.1351864,2199.74,143.7155,18.44104,-6.66742,94.84273,110.3799,2.518175,456.27921018774,455.4486,27.51891,491.729217613698,491.272,6.530129,86.91536,89.23845,287.901,0.9582364
1.229999,S,1.229999,0.4282468,-0.6482521,0.3811983,-0.1439092,2203.907,143.6134,18.79797,-7.229213,94.83218,110.3414,2.513657,457.488469452426,456.6245,28.10277,496.303394977266,495.8383,6.811157,86.87108,89.213,292.8594,1.024943
1.239999,S,1.239999,0.4322375,-0.6808586,0.3814575,-0.1521847,2205.285,143.5111,19.15948,-7.785512,94.82162,110.3051,2.509483,458.07324135228,457.177,28.64062,500.883314730232,500.4101,7.097563,86.82838,89.1874,297.8635,1.094486
1.249999,S,1.249999,0.4362334,-0.7114124,0.3817157,-0.1600006,2209.815,143.4087,19.52497,-8.334889,94.81107,110.271,2.505659,459.365731600957,458.4365,29.20361,505.475983540258,504.9944,7.389599,86.78733,89.16165,302.9134,1.166922
1.259999,S,1.259999,0.4402406,-0.7398829,0.3819709,-0.1673384,2211.253,143.3062,19.89492,-8.875113,94.80052,110.2391,2.502193,459.965047421191,459.0043,29.71359,510.074587029663,509.5844,7.686735,86.74802,89.1358,308.0093,1.242304
1.269999,S,1.269999,0.4442531,-0.7662211,0.3822213,-0.1741879,2215.357,143.2036,20.2687,-9.4047,94.78997,110.2094,2.499089,461.163922465601,460.1713,30.24133,514.685129447427,514.1861,7.989149,86.7105,89.10984,313.1511,1.320683
1.279999,S,1.279999,0.4482763,-0.7903953,0.3824648,-0.1805348,2216.829,143.1008,20.64671,-9.921478,94.77942,110.1819,2.496353,461.7718892349,460.749,30.71867,519.301696513426,518.7936,8.296336,86.67485,89.08383,318.3391,1.402111
1.289999,S,1.289999,0.4523049,-0.8123552,0.3826999,-0.1863689,2221.515,142.9979,21.02838,-10.4239,94.76887,110.1568,2.493989,463.103313776769,462.0498,31.21957,523.93149373959,523.4141,8.608532,86.64113,89.05775,323.5732,1.486635
1.299999,S,1.299999,0.4563452,-0.8320853,0.3829247,-0.1916758,2222.807,142.8948,21.41419,-10.90953,94.75832,110.134,2.492003,463.671856735054,462.5899,31.65715,528.566902575286,528.04,8.925103,86.6094,89.03166,328.8536,1.574303
1.309999,S,1.309999,0.4603906,-0.8495438,0.3831379,-0.1964497,2226.98,142.7916,21.80342,-11.37692,94.74776,110.1135,2.490397,464.889625768199,463.7792,32.11258,533.214426506153,532.6778,9.246229,86.57971,89.00556,334.1804,1.66516
1.319999,S,1.319999,0.4644468,-0.8647133,0.3833379,-0.2006785,2228.618,142.6883,22.19652,-11.82367,94.73721,110.0954,2.489175,465.536843440812,464.4001,32.51307,537.868348460721,537.3218,9.57136,86.55213,88.97949,339.5536,1.759248
1.329999,S,1.329999,0.4685088,-0.8775588,0.3835236,-0.2043561,2233.031,142.5848,22.59294,-12.24819,94.72666,110.0797,2.488342,466.81053951146,465.6477,32.9287,542.5349706054,541.9783,9.900646,86.52671,88.95346,344.9734,1.856608
1.339999,S,1.339999,0.4725821,-0.8880784,0.3836937,-0.2074728,2234.413,142.4812,22.9931,-12.64802,94.71611,110.0664,2.487899,467.400608966325,466.2143,33.27996,547.207372697655,546.6404,10.23345,86.50349,88.92751,350.4398,1.957278
1.349999,S,1.349999,0.4766606,-0.8962521,0.3838474,-0.2100267,2238.537,142.3775,23.39633,-13.0217,94.70556,110.0556,2.487847,468.610737308569,467.4014,33.64453,551.891855076289,551.3144,10.56989,86.48251,88.90166,355.9529,2.061295
1.359999,S,1.359999,0.4807498,-0.9021031,0.3839839,-0.212012,2234.259,142.2737,23.80312,-13.36632,94.69501,110.0471,2.488188,467.921564023743,466.6943,33.86769,556.569375021348,555.9813,10.90857,86.4638,88.87598,361.5127,2.168688
1.369999,S,1.369999,0.4848332,-0.9056547,0.3841027,-0.2134333,2222.269,142.1698,24.21171,-13.67956,94.68446,110.0411,2.48892,465.48525301308,464.2451,33.95597,561.222589161413,560.6238,11.24813,86.4474,88.8506,367.119,2.279471
1.379999,S,1.379999,0.4888957,-0.9069955,0.3842032,-0.2142959,2185.56,142.0663,24.62051,-13.9572,94.6739,110.0374,2.490036,457.445876774716,456.2052,33.66817,565.795384060744,565.1859,11.58481,86.43333,88.82576,372.7708,2.393636
1.389999,S,1.389999,0.4928884,-0.9060963,0.3842851,-0.2146209,2158.028,141.964,25.02439,-14.19982,94.66335,110.036,2.491522,451.470945614679,450.2281,33.47645,570.308381890397,569.6882,11.91957,86.42162,88.80138,378.4677,2.511158
1.399999,S,1.399999,0.4968291,-0.9031535,0.3843483,-0.214401,2077.569,141.8632,25.42498,-14.39914,94.6528,110.037,2.493383,433.479633085692,432.2593,32.50369,574.641348965637,574.0107,12.24461,86.41228,88.77797,384.2078,2.631979
1.409999,S,1.409999,0.5006132,-0.8979592,0.3843926,-0.2136843,2060.081,141.765,25.81127,-14.56384,94.64225,110.04,2.495585,429.747692165001,428.5255,32.38788,578.93712867563,578.296,12.56849,86.40533,88.75495,389.9908,2.756044
1.419999,S,1.419999,0.5043652,-0.8905147,0.3844188,-0.2124203,2046.886,141.669,26.1958,-14.68936,94.6317,110.0454,2.498163,426.977605470131,425.7539,32.30313,583.205224802452,582.5536,12.89152,86.40075,88.73229,395.8163,2.883344
1.429999,S,1.429999,0.5080932,-0.8808135,0.3844274,-0.2106099,2044.393,141.5737,26.57936,-14.77534,94.62115,110.0531,2.50112,426.633127682291,425.4055,32.34171,587.469768843286,586.8076,13.21494,86.39855,88.70992,401.6844,3.013876
1.439999,S,1.439999,0.5118184,-0.8688973,0.384419,-0.2082525,2039.428,141.4789,26.96411,-14.81974,94.6106,110.0631,2.504455,425.723824450686,424.4955,32.31633,591.725335684016,591.0526,13.5381,86.39873,88.68787,407.5949,3.147642
1.449999,S,1.449999,0.515536,-0.8548013,0.3843946,-0.2053587,2037.01,141.3842,27.34953,-14.82194,94.60004,110.0754,2.508161,425.391330010122,424.1634,32.29851,595.977622191045,595.2943,13.86108,86.40125,88.66615,413.5478,3.284637
1.459999,S,1.459999,0.5192509,-0.8385745,0.3843551,-0.2019385,2032.608,141.2896,27.73615,-14.78075,94.58949,110.09,2.512235,424.60480007551,423.3803,32.22356,600.222006237408,599.5281,14.18332,86.40609,88.64478,419.5431,3.42486
1.469999,S,1.469999,0.5229591,-0.8202578,0.3843018,-0.198005,2031.745,141.1953,28.12359,-14.69587,94.57894,110.1068,2.516669,424.622409693358,423.402,32.17044,604.466587332273,603.7621,14.50502,86.41325,88.62376,425.5807,3.568301
1.479999,S,1.479999,0.5266678,-0.7999151,0.384236,-0.1935697,2028.084,141.101,28.51264,-14.56618,94.56839,110.1258,2.521456,424.000660808333,422.7877,32.04873,608.705039584968,607.99,14.82551,86.42266,88.60315,431.6606,3.714954
1.489999,S,1.489999,0.5303713,-0.7776009,0.384159,-0.1886496,2027.114,141.0069,28.90276,-14.39167,94.55784,110.1469,2.526589,423.990427746217,422.7859,31.9369,612.943359315021,612.2178,15.14488,86.43431,88.58292,437.7828,3.864806
1.499999,S,1.499999,0.534075,-0.7533916,0.3840725,-0.1832598,2023.588,140.9129,29.2946,-14.1716,94.54729,110.1701,2.532058,423.395518920808,422.2026,31.76051,617.17582096771,616.4398,15.46249,86.44814,88.56313,443.9472,4.017843
1.509999,S,1.509999,0.5377738,-0.727354,0.3839779,-0.1774204,2022.882,140.819,29.68768,-13.90627,94.53674,110.1953,2.537851,423.442564433859,422.2621,31.59627,621.408821056277,620.6624,15.77845,86.46408,88.54375,450.1538,4.174047
1.519999,S,1.519999,0.5414732,-0.6995798,0.383877,-0.1711498,2020.281,140.7252,30.08273,-13.59543,94.52618,110.2224,2.543959,423.05514230097,421.8899,31.37779,625.638037430035,624.8813,16.09223,86.48209,88.52482,456.4026,4.333401
1.529999,S,1.529999,0.5451697,-0.6701421,0.3837717,-0.1644719,2020.103,140.6315,30.47945,-13.23976,94.51563,110.2514,2.55037,423.220339124116,422.0712,31.16661,629.868965483342,629.102,16.4039,86.50208,88.50634,462.6937,4.495882
1.539999,S,1.539999,0.5488677,-0.6391474,0.3836637,-0.1574065,2017.042,140.5378,30.87847,-12.83914,94.50508,110.2822,2.55707,422.724737238731,421.5947,30.88871,634.094978646125,633.3179,16.71279,86.52399,88.48836,469.0269,4.661465
1.549999,S,1.549999,0.5525618,-0.6066883,0.3835546,-0.149981,2016.294,140.4442,31.2793,-12.3947,94.49453,110.3147,2.564044,422.756681870465,421.6465,30.61766,638.32147233105,637.5344,17.01897,86.54774,88.47086,475.4022,4.830124
1.559999,S,1.559999,0.5562564,-0.5728643,0.3834465,-0.1422197,2013.805,140.3507,31.68258,-11.90701,94.48398,110.3488,2.571277,422.38862918297,421.3006,30.29783,642.544325579822,641.7474,17.32195,86.57323,88.45386,481.8197,5.001829
1.569999,S,1.569999,0.5599482,-0.5377867,0.3833409,-0.1341485,2013.97,140.2573,32.08804,-11.37724,94.47343,110.3843,2.578754,422.627853766334,421.5624,29.99076,646.769635673125,645.963,17.62186,86.60036,88.43736,488.2793,5.176548
1.579999,S,1.579999,0.5636423,-0.5015734,0.3832396,-0.1257959,2012.516,140.164,32.49647,-10.80654,94.46288,110.4213,2.586458,422.494280851954,421.4534,29.63864,650.993783018016,650.1776,17.91825,86.62904,88.42138,494.7811,5.354248
1.589999,S,1.589999,0.5673357,-0.4643359,0.3831443,-0.1171918,2012.132,140.0706,32.90762,-10.19649,94.45232,110.4596,2.594369,422.605605073022,421.5901,29.27943,655.219059301102,654.3935,18.21104,86.65916,88.40593,501.325,5.534894
1.599999,S,1.599999,0.5710302,-0.426201,0.3830564,-0.1083643,2011.046,139.9774,33.3219,-9.548518,94.44177,110.499,2.602471,422.554672345539,421.5659,28.89019,659.443850214206,658.6091,18.49994,86.69061,88.39102,507.9111,5.71845
1.609999,S,1.609999,0.5747247,-0.3873011,0.3829773,-0.09934522,2009.351,139.8841,33.73926,-8.864498,94.43122,110.5395,2.610741,422.362675640117,421.4018,28.47372,663.666842228336,662.8231,18.78468,86.72326,88.37665,514.5393,5.904873
1.619999,S,1.619999,0.5784177,-0.3477636,0.3829084,-0.09016718,2009.844,139.791,34.15973,-8.146695,94.42067,110.5809,2.619159,422.672802427813,421.7398,28.06847,667.89303267818,667.0405,19.06536,86.75699,88.36282,521.2097,6.094123
1.629999,S,1.629999,0.5821138,-0.3077259,0.3827391,-0.0808621,2007.772,139.6978,34.57383,-7.397159,94.41012,110.623,2.627703,422.394251166903,421.4907,27.61328,672.116502901255,671.2554,19.34149,86.79166,88.34954,527.9222,6.286157
1.639999,S,1.639999,0.5858077,-0.2673254,0.3824986,-0.07146298,2008.631,139.6047,34.98331,-6.618481,94.39957,110.6658,2.63635,422.791865346892,421.9172,27.18157,676.343955018786,675.4745,19.61331,86.82716,88.33681,534.677,6.480931
1.649999,S,1.649999,0.5895054,-0.2267131,0.3822709,-0.06200227,2005.637,139.5116,35.3964,-5.813016,94.38902,110.7091,2.645078,422.300589038597,421.4565,26.68719,680.566566684776,679.689,19.88018,86.86331,88.32464,541.4739,6.678399
1.659999,S,1.659999,0.5931992,-0.1860226,0.382057,-0.05251586,2006.778,139.4186,35.81226,-4.98394,94.37846,110.7528,2.653861,422.762269484411,421.9475,26.2344,684.793945642988,683.9085,20.14252,86.9,88.313,548.313,6.878512
1.669999,S,1.669999,0.5968972,-0.1454063,0.3818569,-0.04303521,2003.476,139.3256,36.23201,-4.133845,94.36791,110.7966,2.662675,422.197710897021,421.4138,25.71607,689.015671109284,688.1226,20.39968,86.93708,88.30194,555.1942,7.081223
1.679999,S,1.679999,0.6005906,-0.1050096,0.3817187,-0.03359576,2005.49,139.2327,36.65916,-3.266162,94.35736,110.8405,2.671494,422.8595317931,422.1046,25.25649,693.244155854851,692.3437,20.65224,86.97439,88.2914,562.1177,7.286483
1.689999,S,1.689999,0.6042903,-0.06498104,0.3817298,-0.02423097,2002.464,139.1398,37.10373,-2.384009,94.34681,110.8842,2.680292,422.352864735967,421.6283,24.72891,697.467579962732,696.56,20.89953,87.01177,88.28142,569.0833,7.494242
1.699999,S,1.699999,0.6079857,-0.02547079,0.3817549,-0.01497521,2004.096,139.047,37.55168,-1.490969,94.33626,110.9277,2.689043,422.922868119791,422.2268,24.25452,701.696755796028,700.7823,21.14208,87.04909,88.27195,576.0911,7.70445
1.709999,S,1.709999,0.6116864,0.01337583,0.3817936,-0.005862457,2000.951,138.9541,38.00417,-0.5906022,94.32571,110.9706,2.697719,422.386803747703,421.7202,23.72098,705.92056655715,704.9995,21.37929,87.08617,88.26302,583.1411,7.917057
1.719999,S,1.719999,0.6153827,0.05140367,0.3818452,0.003077433,2002.441,138.8613,38.46,0.3136887,94.31516,110.9838,2.701565,422.92358526115,422.2844,23.24316,710.149826311625,709.2224,21.61172,87.12287,88.2546,590.2333,8.132011
1.729999,S,1.729999,0.6190839,0.08847278,0.3819091,0.01184097,1999.237,138.7686,38.92032,1.221109,94.3046,110.9424,2.696564,422.371984783285,421.7609,22.71204,714.373522073084,713.44,21.83884,87.15903,88.24669,597.3677,8.349264
1.739999,S,1.739999,0.6227806,0.1244415,0.3819844,0.02040393,2001.394,138.6759,39.38384,2.128703,94.29405,110.9021,2.691748,423.063145873275,422.4778,22.24711,718.604170795947,717.6648,22.06131,87.1945,88.23927,604.5443,8.568765
1.749999,S,1.749999,0.6264836,0.1591737,0.3820702,0.02873194,1998.566,138.5832,39.85191,3.032242,94.2835,110.8632,2.687141,422.597189591955,422.0381,21.73078,722.830161578298,721.8852,22.27862,87.22913,88.23232,611.7632,8.790464
1.759999,S,1.759999,0.6301828,0.1925369,0.3821653,0.03679157,2000.383,138.4905,40.32314,3.927554,94.27295,110.8256,2.682762,423.209412644802,422.6743,21.27541,727.062211018854,726.1119,22.49137,87.26278,88.22583,619.0243,9.014315
1.769999,S,1.769999,0.6338875,0.2243984,0.3822683,0.04455011,1997.223,138.3979,40.79863,4.810174,94.2624,110.7896,2.678637,422.664856372896,422.154,20.77453,731.288811309034,730.3334,22.69911,87.29529,88.2198,626.3276,9.240267
1.779999,S,1.779999,0.6375878,0.2546422,0.3823779,0.05197461,1999.077,138.3053,41.27698,5.675699,94.25185,110.7553,2.674785,423.28597427797,422.7969,20.34201,735.521582636692,734.5613,22.90253,87.32654,88.21418,633.6733,9.468275
1.789999,S,1.789999,0.6412938,0.2831591,0.3824927,0.05903582,1995.969,138.2127,41.75935,6.519647,94.24129,110.7228,2.671227,422.751804227795,422.2846,19.86969,739.749019790648,738.7841,23.10123,87.35639,88.20899,641.0611,9.698294
1.799999,S,1.799999,0.6449953,0.3098404,0.3826111,0.06570603,1997.739,138.1202,42.24428,7.337908,94.23074,110.6922,2.667977,423.353219482635,422.9054,19.46718,743.982543457189,743.0132,23.2959,87.38473,88.20418,648.4912,9.93028
1.809999,S,1.809999,0.6487024,0.3345859,0.3827317,0.0719576,1996.795,138.0277,42.73293,8.125929,94.22019,110.6636,2.665055,423.32213782572,422.8931,19.05409,748.215657402305,747.2421,23.48644,87.41143,88.19974,655.9636,10.16419
1.819999,S,1.819999,0.6524094,0.357306,0.3828528,0.07776484,1996.641,137.9352,43.2244,8.879377,94.20964,110.6371,2.662477,423.47516931696,423.0634,18.67026,752.450374109774,751.4728,23.67314,87.43638,88.19564,663.4783,10.39999
1.829999,S,1.829999,0.6561181,0.3779285,0.3829731,0.08310459,1995.601,137.8427,43.71873,9.593967,94.19909,110.6129,2.660254,423.421236042053,423.0256,18.29986,756.684504155677,755.7031,23.85614,87.45949,88.19188,671.0353,10.63764
1.839999,S,1.839999,0.6598266,0.3963795,0.3830909,0.08795782,1995.328,137.7502,44.21552,10.26586,94.18854,110.5909,2.6584,423.545941544777,423.1649,17.96196,760.919861866024,759.9348,24.03576,87.48065,88.18841,678.6347,10.87709
1.849999,S,1.849999,0.6635364,0.4125941,0.3832052,0.09230521,1994.927,137.6577,44.7148,10.89101,94.17799,110.5712,2.656925,423.640487012868,423.2727,17.6489,765.156060819138,764.1675,24.21225,87.49979,88.18522,686.2764,11.11833
1.859999,S,1.859999,0.6672472,0.4265202,0.3833144,0.09612969,1995.131,137.5653,45.21637,11.46558,94.16743,110.554,2.655838,423.876346233081,423.5203,17.36987,769.3946169623,768.4027,24.38595,87.51682,88.18227,693.9604,11.36133
1.869999,S,1.869999,0.6709604,0.4381221,0.3834176,0.09941735,1994.38,137.4729,45.72023,11.9859,94.15688,110.5392,2.655149,423.888674935786,423.5432,17.11042,773.633243264924,772.6381,24.55705,87.53169,88.17956,701.6868,11.60604
1.879999,S,1.879999,0.6746739,0.4473615,0.3835136,0.1021584,1995.554,137.3805,46.22602,12.4489,94.14633,110.5268,2.654861,424.351401134972,424.0147,16.90106,777.876560020137,776.8783,24.72606,87.54433,88.17704,709.4556,11.85246
1.889999,S,1.889999,0.6783918,0.4542286,0.3836019,0.1043426,1992.487,137.2881,46.73412,12.85092,94.13578,110.517,2.654982,423.820394926962,423.492,16.68092,782.114474932478,781.1132,24.89287,87.55471,88.17469,717.2667,12.10055
1.899999,S,1.899999,0.6821053,0.4587084,0.3836815,0.1059667,1994.321,137.1958,47.24323,13.18982,94.12523,110.5097,2.655511,424.438014932817,424.1155,16.54301,786.358615027372,785.3544,25.0583,87.56279,88.17249,725.1202,12.35031
1.909999,S,1.909999,0.6858244,0.4608054,0.3837522,0.1070264,1991.777,137.1035,47.75465,13.46252,94.11468,110.505,2.656451,424.028379195673,423.7113,16.39514,790.598588720712,789.5915,25.22225,87.56853,88.1704,733.0162,12.60171
1.919999,S,1.919999,0.6895402,0.4605329,0.3838136,0.1075223,1993.74,137.0112,48.26702,13.66726,94.10413,110.5028,2.6578,424.676266832361,424.3623,16.32697,794.845023105448,793.8351,25.38552,87.57194,88.1684,740.9545,12.85475
1.929999,S,1.929999,0.693262,0.4579194,0.3838657,0.1074574,1993.657,136.9189,48.78166,13.80204,94.09357,110.503,2.659557,424.843792209647,424.532,16.27356,799.093131797801,798.0804,25.54826,87.57301,88.16647,748.9353,13.10942
1.939999,S,1.939999,0.6969855,0.452998,0.3839086,0.1068384,1992.87,136.8266,49.29793,13.86543,94.08302,110.5058,2.661718,424.84584039574,424.535,16.24875,803.341231298408,802.3257,25.71075,87.57175,88.16457,756.9586,13.36571
